categoria,atributo,valor,atributo_complementario,complemento
Computadores,procesador_principal,AMD Ryzen 5 5600X,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 5600X,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 5600X3D,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 5600X3D,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 5600XT,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 5600XT,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 5625U,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 5625U,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 6600H,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 6600H,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 6600HS Creator Edition,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 6600HS Creator Edition,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 6600U,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 6600U,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7235HS,nucleos_procesador,4
Computadores,procesador_principal,AMD Ryzen 5 7235HS,hilos_procesador,8
Computadores,procesador_principal,AMD Ryzen 5 7400F,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7400F,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7500F,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7500F,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7520U,nucleos_procesador,4
Computadores,procesador_principal,AMD Ryzen 5 7520U,hilos_procesador,8
Computadores,procesador_principal,AMD Ryzen 5 7530U,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7530U,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7533HS,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7533HS,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7535HS,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7535HS,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7535U,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7535U,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7540U,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7540U,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7600,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7600,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7600X,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7600X,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7600X3D,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7600X3D,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7640HS,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7640HS,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7640U,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7640U,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 7645HX,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 7645HX,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 8400F,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 8400F,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 8500G,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 8500G,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 8500GE,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 8500GE,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 8540U,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 8540U,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 8600G,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 8600G,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 8640HS,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 8640HS,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 8640U,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 8640U,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 8645HS,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 8645HS,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 5 9600X,nucleos_procesador,6
Computadores,procesador_principal,AMD Ryzen 5 9600X,hilos_procesador,12
Computadores,procesador_principal,AMD Ryzen 7 1700,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 1700,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 1700X,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 1700X,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 1800X,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 1800X,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 250,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 250,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 260,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 260,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 2700,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 2700,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 2700E,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 2700E,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 2700U,nucleos_procesador,4
Computadores,procesador_principal,AMD Ryzen 7 2700U,hilos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 2700X,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 2700X,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 2800H,nucleos_procesador,4
Computadores,procesador_principal,AMD Ryzen 7 2800H,hilos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 3700C,nucleos_procesador,4
Computadores,procesador_principal,AMD Ryzen 7 3700C,hilos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 3700U,nucleos_procesador,4
Computadores,procesador_principal,AMD Ryzen 7 3700U,hilos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 3700X,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 3700X,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 3750H,nucleos_procesador,4
Computadores,procesador_principal,AMD Ryzen 7 3750H,hilos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 3780U,nucleos_procesador,4
Computadores,procesador_principal,AMD Ryzen 7 3780U,hilos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 3800X,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 3800X,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 3800XT,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 3800XT,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 4700G,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 4700G,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 4700GE,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 4700GE,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 4700U,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 4700U,hilos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 4800H,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 4800H,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 4800HS,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 4800HS,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 4800U,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 4800U,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 4850U Mobile,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 4850U Mobile,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 4980U Microsoft Surface Edition,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 4980U Microsoft Surface Edition,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5700,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5700,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5700G,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5700G,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5700GE,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5700GE,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5700U,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5700U,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5700X,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5700X,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5700X3D,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5700X3D,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5800,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5800,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5800H,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5800H,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5800HS,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5800HS,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5800HS Creator Edition,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5800HS Creator Edition,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5800U,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5800U,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5800X,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5800X,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5800X3D,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5800X3D,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5800XT,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5800XT,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5825C,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5825C,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 5825U,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 5825U,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 6800H,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 6800H,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 6800HS,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 6800HS,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 6800HS Creator Edition,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 6800HS Creator Edition,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 6800U,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 6800U,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7435HS,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7435HS,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7700,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7700,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7700X,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7700X,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7730U,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7730U,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7735H,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7735H,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7735HS,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7735HS,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7735U,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7735U,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7736U,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7736U,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7745HX,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7745HX,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7800X3D,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7800X3D,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7840H,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7840H,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7840HS,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7840HS,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 7840U,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 7840U,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 8700F,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 8700F,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 8700G,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 8700G,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 8840HS,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 8840HS,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 8840U,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 8840U,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 8845HS,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 8845HS,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 9700X,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 9700X,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 9800X3D,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 9800X3D,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 7 Extreme Edition,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 7 Extreme Edition,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 3900,nucleos_procesador,12
Computadores,procesador_principal,AMD Ryzen 9 3900,hilos_procesador,24
Computadores,procesador_principal,AMD Ryzen 9 3900X,nucleos_procesador,12
Computadores,procesador_principal,AMD Ryzen 9 3900X,hilos_procesador,24
Computadores,procesador_principal,AMD Ryzen 9 3900XT,nucleos_procesador,12
Computadores,procesador_principal,AMD Ryzen 9 3900XT,hilos_procesador,24
Computadores,procesador_principal,AMD Ryzen 9 3950X,nucleos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 3950X,hilos_procesador,32
Computadores,procesador_principal,AMD Ryzen 9 4900H,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 9 4900H,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 4900HS,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 9 4900HS,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 5900,nucleos_procesador,12
Computadores,procesador_principal,AMD Ryzen 9 5900,hilos_procesador,24
Computadores,procesador_principal,AMD Ryzen 9 5900H,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 9 5900H,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 5900HS,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 9 5900HS,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 5900HS Creator Edition,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 9 5900HS Creator Edition,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 5900HX,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 9 5900HX,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 5900X,nucleos_procesador,12
Computadores,procesador_principal,AMD Ryzen 9 5900X,hilos_procesador,24
Computadores,procesador_principal,AMD Ryzen 9 5900XT,nucleos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 5900XT,hilos_procesador,32
Computadores,procesador_principal,AMD Ryzen 9 5950X,nucleos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 5950X,hilos_procesador,32
Computadores,procesador_principal,AMD Ryzen 9 5980HS,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 9 5980HS,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 5980HX,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 9 5980HX,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 6900HS,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 9 6900HS,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 6900HS Creator Edition,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 9 6900HS Creator Edition,hilos_procesador,16
Computadores,procesador_principal,AMD Ryzen 9 6900HX,nucleos_procesador,8
Computadores,procesador_principal,AMD Ryzen 9 6900HX,hilos_procesador,16
